,Weeks to Event,EventType,StatusCreatedDate,Num_of_ticket
8195,17.0,Conference / Symposium,2021-05-30,0
8196,17.0,Conference / Symposium,2021-06-06,0
8197,17.0,Conference / Symposium,2021-06-13,0
8198,17.0,Conference / Symposium,2021-06-20,0
8199,17.0,Conference / Symposium,2021-06-27,2
8200,17.0,Conference / Symposium,2021-07-04,0
8201,17.0,Conference / Symposium,2021-07-11,0
8202,17.0,Conference / Symposium,2021-07-18,0
8203,17.0,Conference / Symposium,2021-07-25,0
8204,17.0,Conference / Symposium,2021-08-01,0
8205,17.0,Conference / Symposium,2021-08-08,0
8206,17.0,Conference / Symposium,2021-08-15,0
8207,17.0,Conference / Symposium,2021-08-22,0
8208,17.0,Conference / Symposium,2021-08-29,0
8209,17.0,Conference / Symposium,2021-09-05,0
8210,17.0,Conference / Symposium,2021-09-12,2
8211,17.0,Conference / Symposium,2021-09-19,0
8212,17.0,Conference / Symposium,2021-09-26,0
8213,17.0,Conference / Symposium,2021-10-03,0
8214,17.0,Conference / Symposium,2021-10-10,0
8215,17.0,Conference / Symposium,2021-10-17,0
8216,17.0,Conference / Symposium,2021-10-24,0
8217,17.0,Conference / Symposium,2021-10-31,0
8218,17.0,Conference / Symposium,2021-11-07,0
8219,17.0,Conference / Symposium,2021-11-14,0
8220,17.0,Conference / Symposium,2021-11-21,0
8221,17.0,Conference / Symposium,2021-11-28,0
8222,17.0,Conference / Symposium,2021-12-05,0
8223,17.0,Conference / Symposium,2021-12-12,0
8224,17.0,Conference / Symposium,2021-12-19,0
8225,17.0,Conference / Symposium,2021-12-26,0
8226,17.0,Conference / Symposium,2022-01-02,0
8227,17.0,Conference / Symposium,2022-01-09,0
8228,17.0,Conference / Symposium,2022-01-16,0
8229,17.0,Conference / Symposium,2022-01-23,0
8230,17.0,Conference / Symposium,2022-01-30,0
8231,17.0,Conference / Symposium,2022-02-06,0
8232,17.0,Conference / Symposium,2022-02-13,0
8233,17.0,Conference / Symposium,2022-02-20,0
8234,17.0,Conference / Symposium,2022-02-27,0
8235,17.0,Conference / Symposium,2022-03-06,0
8236,17.0,Conference / Symposium,2022-03-13,2
8237,17.0,Lecture,2021-05-09,2
8238,17.0,Lecture,2021-05-16,0
8239,17.0,Lecture,2021-05-23,0
8240,17.0,Lecture,2021-05-30,0
8241,17.0,Lecture,2021-06-06,0
8242,17.0,Lecture,2021-06-13,0
8243,17.0,Lecture,2021-06-20,0
8244,17.0,Lecture,2021-06-27,0
8245,17.0,Lecture,2021-07-04,0
8246,17.0,Lecture,2021-07-11,58
8247,17.0,Lecture,2021-07-18,0
8248,17.0,Lecture,2021-07-25,0
8249,17.0,Lecture,2021-08-01,0
8250,17.0,Lecture,2021-08-08,0
8251,17.0,Lecture,2021-08-15,24
8252,17.0,Lecture,2021-08-22,0
8253,17.0,Lecture,2021-08-29,0
8254,17.0,Lecture,2021-09-05,0
8255,17.0,Lecture,2021-09-12,0
8256,17.0,Lecture,2021-09-19,0
8257,17.0,Lecture,2021-09-26,0
8258,17.0,Lecture,2021-10-03,0
8259,17.0,Lecture,2021-10-10,0
8260,17.0,Lecture,2021-10-17,0
8261,17.0,Lecture,2021-10-24,0
8262,17.0,Lecture,2021-10-31,0
8263,17.0,Lecture,2021-11-07,0
8264,17.0,Lecture,2021-11-14,0
8265,17.0,Lecture,2021-11-21,0
8266,17.0,Lecture,2021-11-28,0
8267,17.0,Lecture,2021-12-05,0
8268,17.0,Lecture,2021-12-12,0
8269,17.0,Lecture,2021-12-19,0
8270,17.0,Lecture,2021-12-26,0
8271,17.0,Lecture,2022-01-02,0
8272,17.0,Lecture,2022-01-09,20
8273,17.0,Lecture,2022-01-16,0
8274,17.0,Lecture,2022-01-23,0
8275,17.0,Lecture,2022-01-30,0
8276,17.0,Lecture,2022-02-06,2
8277,17.0,Lecture,2022-02-13,0
8278,17.0,Lecture,2022-02-20,0
8279,17.0,Lecture,2022-02-27,2
8280,17.0,Lunchtime Lecture,2021-08-15,2
8281,17.0,Other Events,2021-07-11,14
8282,17.0,Other Events,2021-07-18,0
8283,17.0,Other Events,2021-07-25,0
8284,17.0,Other Events,2021-08-01,0
8285,17.0,Other Events,2021-08-08,0
8286,17.0,Other Events,2021-08-15,24
8287,17.0,Other Events,2021-08-22,0
8288,17.0,Other Events,2021-08-29,0
8289,17.0,Other Events,2021-09-05,0
8290,17.0,Other Events,2021-09-12,0
8291,17.0,Other Events,2021-09-19,0
8292,17.0,Other Events,2021-09-26,0
8293,17.0,Other Events,2021-10-03,0
8294,17.0,Other Events,2021-10-10,0
8295,17.0,Other Events,2021-10-17,4
8296,17.0,Other Events,2021-10-24,0
8297,17.0,Other Events,2021-10-31,0
8298,17.0,Other Events,2021-11-07,0
8299,17.0,Other Events,2021-11-14,0
8300,17.0,Other Events,2021-11-21,6
8301,17.0,Other Events,2021-11-28,0
8302,17.0,Other Events,2021-12-05,0
8303,17.0,Other Events,2021-12-12,0
8304,17.0,Other Events,2021-12-19,0
8305,17.0,Other Events,2021-12-26,0
8306,17.0,Other Events,2022-01-02,0
8307,17.0,Other Events,2022-01-09,0
8308,17.0,Other Events,2022-01-16,0
8309,17.0,Other Events,2022-01-23,0
8310,17.0,Other Events,2022-01-30,0
8311,17.0,Other Events,2022-02-06,0
8312,17.0,Other Events,2022-02-13,0
8313,17.0,Other Events,2022-02-20,0
8314,17.0,Other Events,2022-02-27,0
8315,17.0,Other Events,2022-03-06,0
8316,17.0,Other Events,2022-03-13,2
8317,17.0,"Others, Group 10",2022-07-17,4
8318,17.0,"Others, Group 2",2017-08-13,6
8319,17.0,"Others, Group 2",2017-08-20,0
8320,17.0,"Others, Group 2",2017-08-27,0
8321,17.0,"Others, Group 2",2017-09-03,0
8322,17.0,"Others, Group 2",2017-09-10,0
8323,17.0,"Others, Group 2",2017-09-17,0
8324,17.0,"Others, Group 2",2017-09-24,0
8325,17.0,"Others, Group 2",2017-10-01,0
8326,17.0,"Others, Group 2",2017-10-08,0
8327,17.0,"Others, Group 2",2017-10-15,0
8328,17.0,"Others, Group 2",2017-10-22,0
8329,17.0,"Others, Group 2",2017-10-29,0
8330,17.0,"Others, Group 2",2017-11-05,0
8331,17.0,"Others, Group 2",2017-11-12,0
8332,17.0,"Others, Group 2",2017-11-19,0
8333,17.0,"Others, Group 2",2017-11-26,0
8334,17.0,"Others, Group 2",2017-12-03,0
8335,17.0,"Others, Group 2",2017-12-10,0
8336,17.0,"Others, Group 2",2017-12-17,0
8337,17.0,"Others, Group 2",2017-12-24,0
8338,17.0,"Others, Group 2",2017-12-31,2
8339,17.0,"Others, Group 2",2018-01-07,166
8340,17.0,"Others, Group 3",2018-01-07,46
8341,17.0,"Others, Group 3",2018-01-14,0
8342,17.0,"Others, Group 3",2018-01-21,0
8343,17.0,"Others, Group 3",2018-01-28,0
8344,17.0,"Others, Group 3",2018-02-04,0
8345,17.0,"Others, Group 3",2018-02-11,162
8346,17.0,"Others, Group 3",2018-02-18,0
8347,17.0,"Others, Group 3",2018-02-25,0
8348,17.0,"Others, Group 3",2018-03-04,0
8349,17.0,"Others, Group 3",2018-03-11,2
8350,17.0,"Others, Group 3",2018-03-18,0
8351,17.0,"Others, Group 3",2018-03-25,0
8352,17.0,"Others, Group 3",2018-04-01,0
8353,17.0,"Others, Group 3",2018-04-08,0
8354,17.0,"Others, Group 3",2018-04-15,0
8355,17.0,"Others, Group 3",2018-04-22,0
8356,17.0,"Others, Group 3",2018-04-29,0
8357,17.0,"Others, Group 3",2018-05-06,0
8358,17.0,"Others, Group 3",2018-05-13,8
8359,17.0,"Others, Group 3",2018-05-20,0
8360,17.0,"Others, Group 3",2018-05-27,0
8361,17.0,"Others, Group 3",2018-06-03,0
8362,17.0,"Others, Group 3",2018-06-10,38
8363,17.0,"Others, Group 3",2018-06-17,0
8364,17.0,"Others, Group 3",2018-06-24,0
8365,17.0,"Others, Group 3",2018-07-01,0
8366,17.0,"Others, Group 3",2018-07-08,0
8367,17.0,"Others, Group 3",2018-07-15,22
8368,17.0,"Others, Group 4",2018-06-17,54
8369,17.0,"Others, Group 4",2018-06-24,0
8370,17.0,"Others, Group 4",2018-07-01,0
8371,17.0,"Others, Group 4",2018-07-08,0
8372,17.0,"Others, Group 4",2018-07-15,100
8373,17.0,"Others, Group 4",2018-07-22,0
8374,17.0,"Others, Group 4",2018-07-29,0
8375,17.0,"Others, Group 4",2018-08-05,0
8376,17.0,"Others, Group 4",2018-08-12,230
8377,17.0,"Others, Group 6",2019-01-06,62
8378,17.0,"Others, Group 6",2019-01-13,0
8379,17.0,"Others, Group 6",2019-01-20,0
8380,17.0,"Others, Group 6",2019-01-27,0
8381,17.0,"Others, Group 6",2019-02-03,0
8382,17.0,"Others, Group 6",2019-02-10,4
8383,17.0,"Others, Group 7",2019-05-12,2
8384,17.0,"Others, Group 7",2019-05-19,0
8385,17.0,"Others, Group 7",2019-05-26,0
8386,17.0,"Others, Group 7",2019-06-02,0
8387,17.0,"Others, Group 7",2019-06-09,2
8388,17.0,"Others, Group 8",2019-06-16,78
8389,17.0,"Others, Group 8",2019-06-23,0
8390,17.0,"Others, Group 8",2019-06-30,0
8391,17.0,"Others, Group 8",2019-07-07,0
8392,17.0,"Others, Group 8",2019-07-14,0
8393,17.0,"Others, Group 8",2019-07-21,0
8394,17.0,"Others, Group 8",2019-07-28,0
8395,17.0,"Others, Group 8",2019-08-04,0
8396,17.0,"Others, Group 8",2019-08-11,0
8397,17.0,"Others, Group 8",2019-08-18,4
8398,17.0,Research Training,2021-06-13,62
8399,17.0,Research Training,2021-06-20,0
8400,17.0,Research Training,2021-06-27,0
8401,17.0,Research Training,2021-07-04,0
8402,17.0,Research Training,2021-07-11,58
8403,17.0,Research Training,2021-07-18,0
8404,17.0,Research Training,2021-07-25,0
8405,17.0,Research Training,2021-08-01,0
8406,17.0,Research Training,2021-08-08,0
8407,17.0,Research Training,2021-08-15,18
8408,17.0,Research Training,2021-08-22,0
8409,17.0,Research Training,2021-08-29,0
8410,17.0,Research Training,2021-09-05,0
8411,17.0,Research Training,2021-09-12,0
8412,17.0,Research Training,2021-09-19,2
8413,17.0,Research Training,2021-09-26,0
8414,17.0,Research Training,2021-10-03,0
8415,17.0,Research Training,2021-10-10,0
8416,17.0,Research Training,2021-10-17,2
8417,17.0,Research Training,2021-10-24,0
8418,17.0,Research Training,2021-10-31,0
8419,17.0,Research Training,2021-11-07,0
8420,17.0,Research Training,2021-11-14,0
8421,17.0,Research Training,2021-11-21,2
8422,17.0,Research Training,2021-11-28,6
8423,17.0,Research Training,2021-12-05,0
8424,17.0,Research Training,2021-12-12,0
8425,17.0,Research Training,2021-12-19,0
8426,17.0,Research Training,2021-12-26,0
8427,17.0,Research Training,2022-01-02,0
8428,17.0,Research Training,2022-01-09,2
8429,17.0,Research Training,2022-01-16,0
8430,17.0,Research Training,2022-01-23,0
8431,17.0,Research Training,2022-01-30,0
8432,17.0,Research Training,2022-02-06,6
8433,17.0,Research Training,2022-02-13,0
8434,17.0,Research Training,2022-02-20,0
8435,17.0,Research Training,2022-02-27,0
8436,17.0,Research Training,2022-03-06,4
8437,17.0,Seminar,2021-05-09,4
8438,17.0,Seminar,2021-05-16,0
8439,17.0,Seminar,2021-05-23,0
8440,17.0,Seminar,2021-05-30,0
8441,17.0,Seminar,2021-06-06,0
8442,17.0,Seminar,2021-06-13,202
8443,17.0,Seminar,2021-06-20,0
8444,17.0,Seminar,2021-06-27,0
8445,17.0,Seminar,2021-07-04,0
8446,17.0,Seminar,2021-07-11,144
8447,17.0,Seminar,2021-07-18,0
8448,17.0,Seminar,2021-07-25,0
8449,17.0,Seminar,2021-08-01,0
8450,17.0,Seminar,2021-08-08,0
8451,17.0,Seminar,2021-08-15,290
8452,17.0,Seminar,2021-08-22,2
8453,17.0,Seminar,2021-08-29,0
8454,17.0,Seminar,2021-09-05,0
8455,17.0,Seminar,2021-09-12,14
8456,17.0,Seminar,2021-09-19,42
8457,17.0,Seminar,2021-09-26,2
8458,17.0,Seminar,2021-10-03,2
8459,17.0,Seminar,2021-10-10,0
8460,17.0,Seminar,2021-10-17,2
8461,17.0,Seminar,2021-10-24,6
8462,17.0,Seminar,2021-10-31,2
8463,17.0,Seminar,2021-11-07,0
8464,17.0,Seminar,2021-11-14,2
8465,17.0,Seminar,2021-11-21,10
8466,17.0,Seminar,2021-11-28,0
8467,17.0,Seminar,2021-12-05,0
8468,17.0,Seminar,2021-12-12,0
8469,17.0,Seminar,2021-12-19,0
8470,17.0,Seminar,2021-12-26,0
8471,17.0,Seminar,2022-01-02,4
8472,17.0,Seminar,2022-01-09,46
8473,17.0,Seminar,2022-01-16,10
8474,17.0,Seminar,2022-01-23,4
8475,17.0,Seminar,2022-01-30,12
8476,17.0,Seminar,2022-02-06,62
8477,17.0,Seminar,2022-02-13,0
8478,17.0,Seminar,2022-02-20,2
8479,17.0,Seminar,2022-02-27,0
8480,17.0,Seminar,2022-03-06,8
8481,17.0,Seminar,2022-03-13,46
8482,17.0,Short Course,2021-06-13,8
8483,17.0,Short Course,2021-06-20,0
8484,17.0,Short Course,2021-06-27,0
8485,17.0,Short Course,2021-07-04,0
8486,17.0,Short Course,2021-07-11,0
8487,17.0,Short Course,2021-07-18,0
8488,17.0,Short Course,2021-07-25,0
8489,17.0,Short Course,2021-08-01,0
8490,17.0,Short Course,2021-08-08,0
8491,17.0,Short Course,2021-08-15,0
8492,17.0,Short Course,2021-08-22,0
8493,17.0,Short Course,2021-08-29,0
8494,17.0,Short Course,2021-09-05,0
8495,17.0,Short Course,2021-09-12,0
8496,17.0,Short Course,2021-09-19,0
8497,17.0,Short Course,2021-09-26,0
8498,17.0,Short Course,2021-10-03,0
8499,17.0,Short Course,2021-10-10,0
8500,17.0,Short Course,2021-10-17,0
8501,17.0,Short Course,2021-10-24,0
8502,17.0,Short Course,2021-10-31,0
8503,17.0,Short Course,2021-11-07,0
8504,17.0,Short Course,2021-11-14,0
8505,17.0,Short Course,2021-11-21,0
8506,17.0,Short Course,2021-11-28,0
8507,17.0,Short Course,2021-12-05,0
8508,17.0,Short Course,2021-12-12,0
8509,17.0,Short Course,2021-12-19,0
8510,17.0,Short Course,2021-12-26,0
8511,17.0,Short Course,2022-01-02,0
8512,17.0,Short Course,2022-01-09,0
8513,17.0,Short Course,2022-01-16,0
8514,17.0,Short Course,2022-01-23,0
8515,17.0,Short Course,2022-01-30,0
8516,17.0,Short Course,2022-02-06,0
8517,17.0,Short Course,2022-02-13,0
8518,17.0,Short Course,2022-02-20,0
8519,17.0,Short Course,2022-02-27,0
8520,17.0,Short Course,2022-03-06,4
8521,17.0,Summer School,2022-02-20,2
8522,17.0,Summer School,2022-02-27,6
8523,17.0,Summer School,2022-03-06,0
8524,17.0,Summer School,2022-03-13,0
8525,17.0,Summer School,2022-03-20,8
8526,17.0,Workshop,2021-06-13,10
8527,17.0,Workshop,2021-06-20,0
8528,17.0,Workshop,2021-06-27,0
8529,17.0,Workshop,2021-07-04,0
8530,17.0,Workshop,2021-07-11,0
8531,17.0,Workshop,2021-07-18,0
8532,17.0,Workshop,2021-07-25,0
8533,17.0,Workshop,2021-08-01,0
8534,17.0,Workshop,2021-08-08,0
8535,17.0,Workshop,2021-08-15,0
8536,17.0,Workshop,2021-08-22,0
8537,17.0,Workshop,2021-08-29,0
8538,17.0,Workshop,2021-09-05,0
8539,17.0,Workshop,2021-09-12,0
8540,17.0,Workshop,2021-09-19,0
8541,17.0,Workshop,2021-09-26,0
8542,17.0,Workshop,2021-10-03,0
8543,17.0,Workshop,2021-10-10,0
8544,17.0,Workshop,2021-10-17,0
8545,17.0,Workshop,2021-10-24,0
8546,17.0,Workshop,2021-10-31,0
8547,17.0,Workshop,2021-11-07,0
8548,17.0,Workshop,2021-11-14,0
8549,17.0,Workshop,2021-11-21,0
8550,17.0,Workshop,2021-11-28,0
8551,17.0,Workshop,2021-12-05,0
8552,17.0,Workshop,2021-12-12,0
8553,17.0,Workshop,2021-12-19,0
8554,17.0,Workshop,2021-12-26,0
8555,17.0,Workshop,2022-01-02,0
8556,17.0,Workshop,2022-01-09,12
8557,17.0,Workshop,2022-01-16,0
8558,17.0,Workshop,2022-01-23,0
8559,17.0,Workshop,2022-01-30,0
8560,17.0,Workshop,2022-02-06,20
8561,17.0,Workshop,2022-02-13,0
8562,17.0,Workshop,2022-02-20,0
8563,17.0,Workshop,2022-02-27,0
8564,17.0,Workshop,2022-03-06,8
8565,17.0,Workshop,2022-03-13,4
8566,18.0,Colloquium ,2022-01-09,2
8567,18.0,Colloquium ,2022-01-16,0
8568,18.0,Colloquium ,2022-01-23,0
8569,18.0,Colloquium ,2022-01-30,8
8570,18.0,Colloquium ,2022-02-06,2
8571,18.0,Conference / Symposium,2021-05-09,6
8572,18.0,Conference / Symposium,2021-05-16,0
8573,18.0,Conference / Symposium,2021-05-23,0
8574,18.0,Conference / Symposium,2021-05-30,0
8575,18.0,Conference / Symposium,2021-06-06,0
8576,18.0,Conference / Symposium,2021-06-13,0
8577,18.0,Conference / Symposium,2021-06-20,6
8578,18.0,Conference / Symposium,2021-06-27,0
8579,18.0,Conference / Symposium,2021-07-04,0
8580,18.0,Conference / Symposium,2021-07-11,0
8581,18.0,Conference / Symposium,2021-07-18,0
8582,18.0,Conference / Symposium,2021-07-25,0
8583,18.0,Conference / Symposium,2021-08-01,0
8584,18.0,Conference / Symposium,2021-08-08,0
8585,18.0,Conference / Symposium,2021-08-15,0
8586,18.0,Conference / Symposium,2021-08-22,0
8587,18.0,Conference / Symposium,2021-08-29,0
8588,18.0,Conference / Symposium,2021-09-05,0
8589,18.0,Conference / Symposium,2021-09-12,2
8590,18.0,Conference / Symposium,2021-09-19,0
8591,18.0,Conference / Symposium,2021-09-26,0
8592,18.0,Conference / Symposium,2021-10-03,0
8593,18.0,Conference / Symposium,2021-10-10,0
8594,18.0,Conference / Symposium,2021-10-17,0
8595,18.0,Conference / Symposium,2021-10-24,0
8596,18.0,Conference / Symposium,2021-10-31,0
8597,18.0,Conference / Symposium,2021-11-07,0
8598,18.0,Conference / Symposium,2021-11-14,0
8599,18.0,Conference / Symposium,2021-11-21,0
8600,18.0,Conference / Symposium,2021-11-28,0
8601,18.0,Conference / Symposium,2021-12-05,0
8602,18.0,Conference / Symposium,2021-12-12,0
8603,18.0,Conference / Symposium,2021-12-19,0
8604,18.0,Conference / Symposium,2021-12-26,0
8605,18.0,Conference / Symposium,2022-01-02,0
8606,18.0,Conference / Symposium,2022-01-09,4
8607,18.0,Exhibition,2022-02-06,4
8608,18.0,Lecture,2021-06-13,10
8609,18.0,Lecture,2021-06-20,0
8610,18.0,Lecture,2021-06-27,0
8611,18.0,Lecture,2021-07-04,0
8612,18.0,Lecture,2021-07-11,34
8613,18.0,Lecture,2021-07-18,0
8614,18.0,Lecture,2021-07-25,0
8615,18.0,Lecture,2021-08-01,0
8616,18.0,Lecture,2021-08-08,0
8617,18.0,Lecture,2021-08-15,26
8618,18.0,Lecture,2021-08-22,0
8619,18.0,Lecture,2021-08-29,0
8620,18.0,Lecture,2021-09-05,0
8621,18.0,Lecture,2021-09-12,0
8622,18.0,Lecture,2021-09-19,0
8623,18.0,Lecture,2021-09-26,0
8624,18.0,Lecture,2021-10-03,2
8625,18.0,Lecture,2021-10-10,0
8626,18.0,Lecture,2021-10-17,0
8627,18.0,Lecture,2021-10-24,0
8628,18.0,Lecture,2021-10-31,0
8629,18.0,Lecture,2021-11-07,0
8630,18.0,Lecture,2021-11-14,0
8631,18.0,Lecture,2021-11-21,0
8632,18.0,Lecture,2021-11-28,0
8633,18.0,Lecture,2021-12-05,0
8634,18.0,Lecture,2021-12-12,0
8635,18.0,Lecture,2021-12-19,0
8636,18.0,Lecture,2021-12-26,0
8637,18.0,Lecture,2022-01-02,0
8638,18.0,Lecture,2022-01-09,8
8639,18.0,Lecture,2022-01-16,0
8640,18.0,Lecture,2022-01-23,0
8641,18.0,Lecture,2022-01-30,0
8642,18.0,Lecture,2022-02-06,8
8643,18.0,Lecture,2022-02-13,0
8644,18.0,Lecture,2022-02-20,0
8645,18.0,Lecture,2022-02-27,0
8646,18.0,Lecture,2022-03-06,0
8647,18.0,Lecture,2022-03-13,14
8648,18.0,Other Events,2021-07-11,26
8649,18.0,Other Events,2021-07-18,0
8650,18.0,Other Events,2021-07-25,0
8651,18.0,Other Events,2021-08-01,0
8652,18.0,Other Events,2021-08-08,0
8653,18.0,Other Events,2021-08-15,18
8654,18.0,Other Events,2021-08-22,0
8655,18.0,Other Events,2021-08-29,0
8656,18.0,Other Events,2021-09-05,0
8657,18.0,Other Events,2021-09-12,0
8658,18.0,Other Events,2021-09-19,0
8659,18.0,Other Events,2021-09-26,0
8660,18.0,Other Events,2021-10-03,0
8661,18.0,Other Events,2021-10-10,0
8662,18.0,Other Events,2021-10-17,4
8663,18.0,Other Events,2021-10-24,0
8664,18.0,Other Events,2021-10-31,0
8665,18.0,Other Events,2021-11-07,0
8666,18.0,Other Events,2021-11-14,0
8667,18.0,Other Events,2021-11-21,0
8668,18.0,Other Events,2021-11-28,0
8669,18.0,Other Events,2021-12-05,0
8670,18.0,Other Events,2021-12-12,0
8671,18.0,Other Events,2021-12-19,0
8672,18.0,Other Events,2021-12-26,0
8673,18.0,Other Events,2022-01-02,0
8674,18.0,Other Events,2022-01-09,14
8675,18.0,"Others, Group 1",2017-08-13,564
8676,18.0,"Others, Group 10",2022-01-09,12
8677,18.0,"Others, Group 2",2017-08-13,2
8678,18.0,"Others, Group 2",2017-08-20,0
8679,18.0,"Others, Group 2",2017-08-27,0
8680,18.0,"Others, Group 2",2017-09-03,0
8681,18.0,"Others, Group 2",2017-09-10,0
8682,18.0,"Others, Group 2",2017-09-17,0
8683,18.0,"Others, Group 2",2017-09-24,0
8684,18.0,"Others, Group 2",2017-10-01,0
8685,18.0,"Others, Group 2",2017-10-08,0
8686,18.0,"Others, Group 2",2017-10-15,16
8687,18.0,"Others, Group 2",2017-10-22,0
8688,18.0,"Others, Group 2",2017-10-29,0
8689,18.0,"Others, Group 2",2017-11-05,0
8690,18.0,"Others, Group 2",2017-11-12,0
8691,18.0,"Others, Group 2",2017-11-19,0
8692,18.0,"Others, Group 2",2017-11-26,0
8693,18.0,"Others, Group 2",2017-12-03,0
8694,18.0,"Others, Group 2",2017-12-10,0
8695,18.0,"Others, Group 2",2017-12-17,0
8696,18.0,"Others, Group 2",2017-12-24,2
8697,18.0,"Others, Group 2",2017-12-31,0
8698,18.0,"Others, Group 2",2018-01-07,20
8699,18.0,"Others, Group 3",2018-01-07,44
8700,18.0,"Others, Group 3",2018-01-14,0
8701,18.0,"Others, Group 3",2018-01-21,0
8702,18.0,"Others, Group 3",2018-01-28,0
8703,18.0,"Others, Group 3",2018-02-04,0
8704,18.0,"Others, Group 3",2018-02-11,2
8705,18.0,"Others, Group 3",2018-02-18,0
8706,18.0,"Others, Group 3",2018-02-25,0
8707,18.0,"Others, Group 3",2018-03-04,0
8708,18.0,"Others, Group 3",2018-03-11,0
8709,18.0,"Others, Group 3",2018-03-18,0
8710,18.0,"Others, Group 3",2018-03-25,0
8711,18.0,"Others, Group 3",2018-04-01,0
8712,18.0,"Others, Group 3",2018-04-08,100
8713,18.0,"Others, Group 3",2018-04-15,0
8714,18.0,"Others, Group 3",2018-04-22,0
8715,18.0,"Others, Group 3",2018-04-29,0
8716,18.0,"Others, Group 3",2018-05-06,0
8717,18.0,"Others, Group 3",2018-05-13,564
8718,18.0,"Others, Group 4",2018-06-10,2
8719,18.0,"Others, Group 4",2018-06-17,0
8720,18.0,"Others, Group 4",2018-06-24,0
8721,18.0,"Others, Group 4",2018-07-01,0
8722,18.0,"Others, Group 4",2018-07-08,0
8723,18.0,"Others, Group 4",2018-07-15,146
8724,18.0,"Others, Group 4",2018-07-22,0
8725,18.0,"Others, Group 4",2018-07-29,0
8726,18.0,"Others, Group 4",2018-08-05,0
8727,18.0,"Others, Group 4",2018-08-12,72
8728,18.0,"Others, Group 4",2018-08-19,0
8729,18.0,"Others, Group 4",2018-08-26,0
8730,18.0,"Others, Group 4",2018-09-02,0
8731,18.0,"Others, Group 4",2018-09-09,0
8732,18.0,"Others, Group 4",2018-09-16,4
8733,18.0,"Others, Group 6",2019-01-06,350
8734,18.0,"Others, Group 6",2019-01-13,0
8735,18.0,"Others, Group 6",2019-01-20,0
8736,18.0,"Others, Group 6",2019-01-27,0
8737,18.0,"Others, Group 6",2019-02-03,0
8738,18.0,"Others, Group 6",2019-02-10,0
8739,18.0,"Others, Group 6",2019-02-17,0
8740,18.0,"Others, Group 6",2019-02-24,0
8741,18.0,"Others, Group 6",2019-03-03,0
8742,18.0,"Others, Group 6",2019-03-10,18
8743,18.0,"Others, Group 7",2019-04-14,26
8744,18.0,"Others, Group 7",2019-04-21,0
8745,18.0,"Others, Group 7",2019-04-28,0
8746,18.0,"Others, Group 7",2019-05-05,0
8747,18.0,"Others, Group 7",2019-05-12,146
8748,18.0,"Others, Group 8",2019-06-16,14
8749,18.0,"Others, Group 8",2019-06-23,0
8750,18.0,"Others, Group 8",2019-06-30,0
8751,18.0,"Others, Group 8",2019-07-07,0
8752,18.0,"Others, Group 8",2019-07-14,148
8753,18.0,Research Training,2021-06-13,60
8754,18.0,Research Training,2021-06-20,0
8755,18.0,Research Training,2021-06-27,0
8756,18.0,Research Training,2021-07-04,0
8757,18.0,Research Training,2021-07-11,28
8758,18.0,Research Training,2021-07-18,0
8759,18.0,Research Training,2021-07-25,0
8760,18.0,Research Training,2021-08-01,0
8761,18.0,Research Training,2021-08-08,0
8762,18.0,Research Training,2021-08-15,0
